2024-11-10 08:01:34,799 - INFO - Starting data generation and upload process...
2024-11-10 08:01:35,048 - INFO - Creating indexes...
2024-11-10 08:01:37,488 - INFO - Generating and uploading chefs...
2024-11-10 08:01:45,475 - INFO - Generated order: ID - 67302219a1fb347cf2bf970f, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,475 - INFO - Generated order: ID - 67302219a1fb347cf2bf9710, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,476 - INFO - Generated order: ID - 67302219a1fb347cf2bf9711, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,476 - INFO - Generated order: ID - 67302219a1fb347cf2bf9712, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,477 - INFO - Generated order: ID - 67302219a1fb347cf2bf9713, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,477 - INFO - Generated order: ID - 67302219a1fb347cf2bf9714, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,478 - INFO - Generated order: ID - 67302219a1fb347cf2bf9715, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,478 - INFO - Generated order: ID - 67302219a1fb347cf2bf9716, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,479 - INFO - Generated order: ID - 67302219a1fb347cf2bf9717, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,479 - INFO - Generated order: ID - 67302219a1fb347cf2bf9718, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,480 - INFO - Generated order: ID - 67302219a1fb347cf2bf9719, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,480 - INFO - Generated order: ID - 67302219a1fb347cf2bf971a, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,481 - INFO - Generated order: ID - 67302219a1fb347cf2bf971b, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,481 - INFO - Generated order: ID - 67302219a1fb347cf2bf971c, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,482 - INFO - Generated order: ID - 67302219a1fb347cf2bf971d, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,482 - INFO - Generated order: ID - 67302219a1fb347cf2bf971e, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,483 - INFO - Generated order: ID - 67302219a1fb347cf2bf971f, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,483 - INFO - Generated order: ID - 67302219a1fb347cf2bf9720, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,484 - INFO - Generated order: ID - 67302219a1fb347cf2bf9721, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,484 - INFO - Generated order: ID - 67302219a1fb347cf2bf9722, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,485 - INFO - Generated order: ID - 67302219a1fb347cf2bf9723, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,485 - INFO - Generated order: ID - 67302219a1fb347cf2bf9724, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,486 - INFO - Generated order: ID - 67302219a1fb347cf2bf9725, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,486 - INFO - Generated order: ID - 67302219a1fb347cf2bf9726, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,487 - INFO - Generated order: ID - 67302219a1fb347cf2bf9727, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,488 - INFO - Generated order: ID - 67302219a1fb347cf2bf9728, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,488 - INFO - Generated order: ID - 67302219a1fb347cf2bf9729, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,489 - INFO - Generated order: ID - 67302219a1fb347cf2bf972a, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,489 - INFO - Generated order: ID - 67302219a1fb347cf2bf972b, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,490 - INFO - Generated order: ID - 67302219a1fb347cf2bf972c, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,491 - INFO - Generated order: ID - 67302219a1fb347cf2bf972d, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,491 - INFO - Generated order: ID - 67302219a1fb347cf2bf972e, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,492 - INFO - Generated order: ID - 67302219a1fb347cf2bf972f, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,492 - INFO - Generated order: ID - 67302219a1fb347cf2bf9730, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,493 - INFO - Generated order: ID - 67302219a1fb347cf2bf9731, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,493 - INFO - Generated order: ID - 67302219a1fb347cf2bf9732, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,494 - INFO - Generated order: ID - 67302219a1fb347cf2bf9733, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,494 - INFO - Generated order: ID - 67302219a1fb347cf2bf9734, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,495 - INFO - Generated order: ID - 67302219a1fb347cf2bf9735, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,495 - INFO - Generated order: ID - 67302219a1fb347cf2bf9736, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,496 - INFO - Generated order: ID - 67302219a1fb347cf2bf9737, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,497 - INFO - Generated order: ID - 67302219a1fb347cf2bf9738, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,497 - INFO - Generated order: ID - 67302219a1fb347cf2bf9739, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,498 - INFO - Generated order: ID - 67302219a1fb347cf2bf973a, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,498 - INFO - Generated order: ID - 67302219a1fb347cf2bf973b, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,499 - INFO - Generated order: ID - 67302219a1fb347cf2bf973c, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,499 - INFO - Generated order: ID - 67302219a1fb347cf2bf973d, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,500 - INFO - Generated order: ID - 67302219a1fb347cf2bf973e, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,500 - INFO - Generated order: ID - 67302219a1fb347cf2bf973f, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,501 - INFO - Generated order: ID - 67302219a1fb347cf2bf9740, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,501 - INFO - Generated order: ID - 67302219a1fb347cf2bf9741, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,502 - INFO - Generated order: ID - 67302219a1fb347cf2bf9742, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,502 - INFO - Generated order: ID - 67302219a1fb347cf2bf9743, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,503 - INFO - Generated order: ID - 67302219a1fb347cf2bf9744, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,503 - INFO - Generated order: ID - 67302219a1fb347cf2bf9745, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,504 - INFO - Generated order: ID - 67302219a1fb347cf2bf9746, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,505 - INFO - Generated order: ID - 67302219a1fb347cf2bf9747, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,505 - INFO - Generated order: ID - 67302219a1fb347cf2bf9748, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,506 - INFO - Generated order: ID - 67302219a1fb347cf2bf9749, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,506 - INFO - Generated order: ID - 67302219a1fb347cf2bf974a, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,507 - INFO - Generated order: ID - 67302219a1fb347cf2bf974b, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,507 - INFO - Generated order: ID - 67302219a1fb347cf2bf974c, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,508 - INFO - Generated order: ID - 67302219a1fb347cf2bf974d, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,508 - INFO - Generated order: ID - 67302219a1fb347cf2bf974e, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,509 - INFO - Generated order: ID - 67302219a1fb347cf2bf974f, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,509 - INFO - Generated order: ID - 67302219a1fb347cf2bf9750, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,509 - INFO - Generated order: ID - 67302219a1fb347cf2bf9751, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,510 - INFO - Generated order: ID - 67302219a1fb347cf2bf9752, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,510 - INFO - Generated order: ID - 67302219a1fb347cf2bf9753, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,511 - INFO - Generated order: ID - 67302219a1fb347cf2bf9754, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,511 - INFO - Generated order: ID - 67302219a1fb347cf2bf9755, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,512 - INFO - Generated order: ID - 67302219a1fb347cf2bf9756, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,513 - INFO - Generated order: ID - 67302219a1fb347cf2bf9757, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,513 - INFO - Generated order: ID - 67302219a1fb347cf2bf9758, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,514 - INFO - Generated order: ID - 67302219a1fb347cf2bf9759, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,514 - INFO - Generated order: ID - 67302219a1fb347cf2bf975a, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,515 - INFO - Generated order: ID - 67302219a1fb347cf2bf975b, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,516 - INFO - Generated order: ID - 67302219a1fb347cf2bf975c, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,516 - INFO - Generated order: ID - 67302219a1fb347cf2bf975d, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,517 - INFO - Generated order: ID - 67302219a1fb347cf2bf975e, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,517 - INFO - Generated order: ID - 67302219a1fb347cf2bf975f, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,518 - INFO - Generated order: ID - 67302219a1fb347cf2bf9760, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,519 - INFO - Generated order: ID - 67302219a1fb347cf2bf9761, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,519 - INFO - Generated order: ID - 67302219a1fb347cf2bf9762, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,520 - INFO - Generated order: ID - 67302219a1fb347cf2bf9763, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,520 - INFO - Generated order: ID - 67302219a1fb347cf2bf9764, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,521 - INFO - Generated order: ID - 67302219a1fb347cf2bf9765, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,521 - INFO - Generated order: ID - 67302219a1fb347cf2bf9766, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,522 - INFO - Generated order: ID - 67302219a1fb347cf2bf9767, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,523 - INFO - Generated order: ID - 67302219a1fb347cf2bf9768, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,524 - INFO - Generated order: ID - 67302219a1fb347cf2bf9769, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,524 - INFO - Generated order: ID - 67302219a1fb347cf2bf976a, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,525 - INFO - Generated order: ID - 67302219a1fb347cf2bf976b, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,525 - INFO - Generated order: ID - 67302219a1fb347cf2bf976c, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,526 - INFO - Generated order: ID - 67302219a1fb347cf2bf976d, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,526 - INFO - Generated order: ID - 67302219a1fb347cf2bf976e, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,527 - INFO - Generated order: ID - 67302219a1fb347cf2bf976f, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,527 - INFO - Generated order: ID - 67302219a1fb347cf2bf9770, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,528 - INFO - Generated order: ID - 67302219a1fb347cf2bf9771, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,528 - INFO - Generated order: ID - 67302219a1fb347cf2bf9772, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,529 - INFO - Generated order: ID - 67302219a1fb347cf2bf9773, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,530 - INFO - Generated order: ID - 67302219a1fb347cf2bf9774, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,530 - INFO - Generated order: ID - 67302219a1fb347cf2bf9775, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,530 - INFO - Generated order: ID - 67302219a1fb347cf2bf9776, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,531 - INFO - Generated order: ID - 67302219a1fb347cf2bf9777, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,532 - INFO - Generated order: ID - 67302219a1fb347cf2bf9778, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,532 - INFO - Generated order: ID - 67302219a1fb347cf2bf9779, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,533 - INFO - Generated order: ID - 67302219a1fb347cf2bf977a, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,533 - INFO - Generated order: ID - 67302219a1fb347cf2bf977b, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,534 - INFO - Generated order: ID - 67302219a1fb347cf2bf977c, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,534 - INFO - Generated order: ID - 67302219a1fb347cf2bf977d, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,535 - INFO - Generated order: ID - 67302219a1fb347cf2bf977e, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,535 - INFO - Generated order: ID - 67302219a1fb347cf2bf977f, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,536 - INFO - Generated order: ID - 67302219a1fb347cf2bf9780, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,536 - INFO - Generated order: ID - 67302219a1fb347cf2bf9781, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,537 - INFO - Generated order: ID - 67302219a1fb347cf2bf9782, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,538 - INFO - Generated order: ID - 67302219a1fb347cf2bf9783, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,539 - INFO - Generated order: ID - 67302219a1fb347cf2bf9784, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,539 - INFO - Generated order: ID - 67302219a1fb347cf2bf9785, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,540 - INFO - Generated order: ID - 67302219a1fb347cf2bf9786, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,540 - INFO - Generated order: ID - 67302219a1fb347cf2bf9787, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,541 - INFO - Generated order: ID - 67302219a1fb347cf2bf9788, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,541 - INFO - Generated order: ID - 67302219a1fb347cf2bf9789, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,542 - INFO - Generated order: ID - 67302219a1fb347cf2bf978a, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,542 - INFO - Generated order: ID - 67302219a1fb347cf2bf978b, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,543 - INFO - Generated order: ID - 67302219a1fb347cf2bf978c, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,543 - INFO - Generated order: ID - 67302219a1fb347cf2bf978d, Status - ONGOING, Payment Type - COD
2024-11-10 08:01:45,544 - INFO - Generated order: ID - 67302219a1fb347cf2bf978e, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,544 - INFO - Generated order: ID - 67302219a1fb347cf2bf978f, Status - SHIPPED, Payment Type - CARD
2024-11-10 08:01:45,545 - INFO - Generated order: ID - 67302219a1fb347cf2bf9790, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,545 - INFO - Generated order: ID - 67302219a1fb347cf2bf9791, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,546 - INFO - Generated order: ID - 67302219a1fb347cf2bf9792, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,546 - INFO - Generated order: ID - 67302219a1fb347cf2bf9793, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,547 - INFO - Generated order: ID - 67302219a1fb347cf2bf9794, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,547 - INFO - Generated order: ID - 67302219a1fb347cf2bf9795, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,548 - INFO - Generated order: ID - 67302219a1fb347cf2bf9796, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,548 - INFO - Generated order: ID - 67302219a1fb347cf2bf9797, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,549 - INFO - Generated order: ID - 67302219a1fb347cf2bf9798, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,549 - INFO - Generated order: ID - 67302219a1fb347cf2bf9799, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,550 - INFO - Generated order: ID - 67302219a1fb347cf2bf979a, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,550 - INFO - Generated order: ID - 67302219a1fb347cf2bf979b, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,551 - INFO - Generated order: ID - 67302219a1fb347cf2bf979c, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,551 - INFO - Generated order: ID - 67302219a1fb347cf2bf979d, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,552 - INFO - Generated order: ID - 67302219a1fb347cf2bf979e, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,552 - INFO - Generated order: ID - 67302219a1fb347cf2bf979f, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,553 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a0, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,553 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a1, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,554 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a2, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,555 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a3, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,555 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a4, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,556 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a5, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,556 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a6, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,557 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a7, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,557 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a8, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,558 - INFO - Generated order: ID - 67302219a1fb347cf2bf97a9, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,558 - INFO - Generated order: ID - 67302219a1fb347cf2bf97aa, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,559 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ab, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,559 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ac, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,560 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ad, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,560 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ae, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,561 - INFO - Generated order: ID - 67302219a1fb347cf2bf97af, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,561 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b0, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,562 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b1, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,562 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b2, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,563 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b3, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,563 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b4, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,564 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b5, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,564 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b6, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,564 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b7, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,565 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b8, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,565 - INFO - Generated order: ID - 67302219a1fb347cf2bf97b9, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,566 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ba, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,566 - INFO - Generated order: ID - 67302219a1fb347cf2bf97bb, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,567 - INFO - Generated order: ID - 67302219a1fb347cf2bf97bc, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,567 - INFO - Generated order: ID - 67302219a1fb347cf2bf97bd, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,568 - INFO - Generated order: ID - 67302219a1fb347cf2bf97be, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,568 - INFO - Generated order: ID - 67302219a1fb347cf2bf97bf, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,569 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c0, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,569 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c1, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,570 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c2, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,571 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c3, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,571 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c4, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,572 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c5, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,572 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c6, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,573 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c7, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,573 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c8, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,574 - INFO - Generated order: ID - 67302219a1fb347cf2bf97c9, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,574 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ca, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,575 - INFO - Generated order: ID - 67302219a1fb347cf2bf97cb, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,575 - INFO - Generated order: ID - 67302219a1fb347cf2bf97cc, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,576 - INFO - Generated order: ID - 67302219a1fb347cf2bf97cd, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,577 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ce, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,577 - INFO - Generated order: ID - 67302219a1fb347cf2bf97cf, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,578 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d0, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,578 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d1, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,579 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d2, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,580 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d3, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,580 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d4, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,581 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d5, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,581 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d6, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,582 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d7, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,582 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d8, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,583 - INFO - Generated order: ID - 67302219a1fb347cf2bf97d9, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,583 - INFO - Generated order: ID - 67302219a1fb347cf2bf97da, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,584 - INFO - Generated order: ID - 67302219a1fb347cf2bf97db, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,584 - INFO - Generated order: ID - 67302219a1fb347cf2bf97dc, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,585 - INFO - Generated order: ID - 67302219a1fb347cf2bf97dd, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,585 - INFO - Generated order: ID - 67302219a1fb347cf2bf97de, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,586 - INFO - Generated order: ID - 67302219a1fb347cf2bf97df, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,587 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e0, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,587 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e1, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,588 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e2, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,589 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e3, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,590 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e4, Status - CANCELLED, Payment Type - COD
